date,state,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential
2020-05-12,Sarawak,-56.0,-15.0,-24.0,-69.0,-35.0,21.0
2020-05-13,Sarawak,-56.0,-13.0,-22.0,-68.0,-31.0,20.0
2020-05-14,Sarawak,-49.0,-7.0,-20.0,-67.0,-30.0,18.0
2020-05-15,Sarawak,-52.0,-11.0,-24.0,-65.0,-28.0,18.0
2020-05-16,Sarawak,-54.0,-16.0,-30.0,-70.0,-20.0,18.0
2020-05-17,Sarawak,-56.0,-22.0,-33.0,-71.0,-20.0,18.0
2020-05-18,Sarawak,-48.0,-6.0,-19.0,-66.0,-28.0,17.0
2020-05-19,Sarawak,-47.0,-5.0,-16.0,-64.0,-28.0,16.0
2020-05-20,Sarawak,-45.0,-4.0,-17.0,-62.0,-29.0,18.0
2020-05-21,Sarawak,-42.0,2.0,-14.0,-62.0,-29.0,17.0
2020-05-22,Sarawak,-44.0,0.0,-20.0,-63.0,-28.0,18.0
2020-05-23,Sarawak,-47.0,-3.0,-23.0,-68.0,-22.0,17.0
2020-05-24,Sarawak,-61.0,-35.0,-20.0,-78.0,-25.0,15.0
2020-05-25,Sarawak,-52.0,-16.0,-8.0,-75.0,-61.0,25.0
2020-05-26,Sarawak,-49.0,-14.0,-12.0,-72.0,-57.0,23.0
2020-05-27,Sarawak,-47.0,-12.0,-16.0,-69.0,-31.0,18.0
2020-05-28,Sarawak,-43.0,-7.0,-15.0,-68.0,-28.0,18.0
2020-05-29,Sarawak,-45.0,-9.0,-19.0,-66.0,-25.0,18.0
2020-05-30,Sarawak,-47.0,-10.0,-25.0,-68.0,-15.0,16.0
2020-05-31,Sarawak,-50.0,-15.0,-26.0,-73.0,-14.0,14.0
2020-06-01,Sarawak,-55.0,-25.0,-15.0,-74.0,-61.0,24.0
2020-06-02,Sarawak,-48.0,-15.0,-15.0,-71.0,-57.0,22.0
2020-06-03,Sarawak,-43.0,-10.0,-14.0,-66.0,-28.0,16.0
2020-06-04,Sarawak,-41.0,-7.0,-13.0,-64.0,-26.0,16.0
2020-06-05,Sarawak,-42.0,-14.0,-22.0,-60.0,-23.0,17.0
2020-06-06,Sarawak,-44.0,-16.0,-25.0,-66.0,-13.0,15.0
2020-06-07,Sarawak,-44.0,-19.0,-23.0,-67.0,-10.0,14.0
2020-06-08,Sarawak,-38.0,-6.0,-6.0,-63.0,-53.0,22.0
2020-06-09,Sarawak,-35.0,-7.0,-13.0,-60.0,-22.0,12.0
2020-06-10,Sarawak,-34.0,-4.0,-8.0,-55.0,-21.0,13.0
2020-06-11,Sarawak,-32.0,-5.0,-9.0,-54.0,-21.0,12.0
2020-06-12,Sarawak,-34.0,-7.0,-10.0,-48.0,-19.0,12.0
2020-06-13,Sarawak,-38.0,-12.0,-18.0,-58.0,-11.0,11.0
2020-06-14,Sarawak,-37.0,-12.0,-9.0,-52.0,-9.0,9.0
2020-06-15,Sarawak,-30.0,-2.0,0.0,-49.0,-20.0,9.0
2020-06-16,Sarawak,-30.0,-2.0,-4.0,-50.0,-20.0,9.0
2020-06-17,Sarawak,-30.0,-2.0,0.0,-51.0,-20.0,10.0
2020-06-18,Sarawak,-30.0,-4.0,-3.0,-54.0,-21.0,11.0
2020-06-19,Sarawak,-34.0,-10.0,-10.0,-47.0,-18.0,11.0
2020-06-20,Sarawak,-33.0,-6.0,-10.0,-55.0,-10.0,8.0
2020-06-21,Sarawak,-34.0,-11.0,-8.0,-51.0,-10.0,8.0
2020-06-22,Sarawak,-28.0,-2.0,-2.0,-46.0,-21.0,9.0
2020-06-23,Sarawak,-29.0,-6.0,-8.0,-50.0,-22.0,9.0
2020-06-24,Sarawak,-31.0,-7.0,-10.0,-50.0,-19.0,10.0
2020-06-25,Sarawak,-28.0,-1.0,-5.0,-52.0,-20.0,9.0
2020-06-26,Sarawak,-31.0,-11.0,-12.0,-46.0,-18.0,9.0
2020-06-27,Sarawak,-28.0,-4.0,-8.0,-53.0,-12.0,8.0
2020-06-28,Sarawak,-30.0,-8.0,-7.0,-50.0,-12.0,7.0
2020-06-29,Sarawak,-27.0,-5.0,0.0,-47.0,-18.0,8.0
2020-06-30,Sarawak,-24.0,-2.0,-5.0,-49.0,-17.0,7.0
2020-07-01,Sarawak,-23.0,0.0,0.0,-35.0,-17.0,8.0
2020-07-02,Sarawak,-22.0,0.0,-2.0,-39.0,-17.0,8.0
2020-07-03,Sarawak,-23.0,-1.0,1.0,-36.0,-15.0,7.0
2020-07-04,Sarawak,-22.0,2.0,2.0,-40.0,-12.0,6.0
2020-07-05,Sarawak,-24.0,-2.0,2.0,-39.0,-12.0,5.0
2020-07-06,Sarawak,-22.0,0.0,5.0,-38.0,-17.0,7.0
2020-07-07,Sarawak,-22.0,0.0,-1.0,-36.0,-18.0,7.0
2020-07-08,Sarawak,-23.0,-1.0,0.0,-37.0,-16.0,7.0
2020-07-09,Sarawak,-24.0,-4.0,-4.0,-39.0,-16.0,8.0
2020-07-10,Sarawak,-24.0,-3.0,-1.0,-37.0,-14.0,7.0
2020-07-11,Sarawak,-23.0,-2.0,3.0,-41.0,-10.0,6.0
2020-07-12,Sarawak,-26.0,-5.0,6.0,-39.0,-11.0,6.0
2020-07-13,Sarawak,-26.0,-4.0,2.0,-38.0,-16.0,7.0
2020-07-14,Sarawak,-27.0,-5.0,-6.0,-39.0,-16.0,7.0
2020-07-15,Sarawak,-25.0,-5.0,-9.0,-41.0,-14.0,8.0
2020-07-16,Sarawak,-26.0,-8.0,-13.0,-43.0,-14.0,9.0
2020-07-17,Sarawak,-28.0,-11.0,-16.0,-41.0,-12.0,8.0
2020-07-18,Sarawak,-29.0,-9.0,-14.0,-49.0,-10.0,8.0
2020-07-19,Sarawak,-31.0,-12.0,-11.0,-47.0,-11.0,8.0
2020-07-20,Sarawak,-28.0,-9.0,-11.0,-45.0,-14.0,8.0
2020-07-21,Sarawak,-25.0,-7.0,-10.0,-43.0,-15.0,6.0
2020-07-22,Sarawak,-25.0,1.0,-4.0,-43.0,-52.0,18.0
